7.224788892473479329e-01,8.124842916017671612e-02,5.268859139384766133e-01,9.378013647574674483e-01,5.842983556312395521e-01,5.654667388799931027e-01,6.473232181004398011e-01,6.598367491239509608e-01
-3.043202580646451327e-01,1.183950373797623135e-01,-2.859009159472666317e-01,-5.911838325870601984e-01,-4.673817459233088889e-01,-7.715119198529398759e-01,-5.694303982253606788e-01,-3.652699432361797838e-01
-9.577880084503734848e-01,-5.200429774852008968e-01,-1.127314382770310930e+00,-1.382083540048900216e+00,-9.018616640386891703e-01,-9.405659710430679388e-01,-1.219457301185774334e+00,-1.040949263334719488e+00
-4.461080079215491434e-01,-3.599372018473677715e-01,-9.545058043837939543e-01,-4.430259838579490572e-01,-9.221790863901452306e-01,-7.348780120399666105e-01,-9.081102905013166415e-01,-7.445584527384302431e-01
3.946822421476765819e-02,-7.583813322253232236e-01,-2.724589922173401013e-02,-3.268740488838446923e-01,-7.852988793824206004e-03,-4.486437976247903969e-01,-2.872713393837720286e-01,-3.724094238053440864e-01
8.230961090123898316e-01,6.370386546980086884e-01,4.508540168632295675e-01,6.575401027471233784e-01,2.934459382896861812e-01,4.535488776700957736e-01,5.230330411804824386e-01,5.697166487469278451e-01
2.329161666288048771e-01,-9.244481107044041357e-01,-2.110479543855711126e-01,-3.492636442925073914e-01,-5.445567343110574443e-01,-4.069241143819171125e-01,-3.759916519398215362e-01,-3.225784285863945722e-01
-8.715570709775233293e-01,-1.019348584928945645e+00,-5.415103757085049097e-01,-6.069491228852944564e-01,-6.620858908430559131e-01,-8.209654006437809848e-01,-5.790654481831968292e-01,-9.721666097265583284e-01
9.535481142621557993e-01,1.474846338884169938e+00,1.202509078684675048e+00,1.356762946800878833e+00,1.398607524576524153e+00,1.247509770487818193e+00,1.203697730002860844e+00,1.491695986635854787e+00
-4.031602723354703322e-02,1.081522191996484361e+00,-8.341654454997655677e-01,-2.367566471918450544e-01,-2.739088509083225098e-01,-1.053737514188208824e-01,-1.840320883490011439e-01,-2.115229422861805431e-01
