4.967141530112326731e-01,1.754196238710135636e-01,3.982836291149262076e-01,5.010253664835930820e-01,3.637716914312969507e-01,3.389084506199503410e-01,4.045200664996093654e-01,3.814135852681786454e-01
-4.694743859349521098e-01,4.260775380517922706e-02,-2.258151475260125052e-01,-2.626264947490322688e-01,-1.937491153235705865e-01,-2.730451433808098738e-01,-2.700040466688258256e-01,-2.536223547972200620e-01
-1.012831120334423796e+00,-3.413389714942273723e-01,-6.592452624050016974e-01,-7.664567678873634993e-01,-5.101742020343488226e-01,-5.717468660824768234e-01,-5.863795191285439135e-01,-5.914055626885901251e-01
-5.443827245251826596e-01,-2.128029504502856051e-01,-6.013891439614491574e-01,-4.230164648594919585e-01,-5.042945672940554180e-01,-4.347094769158263983e-01,-4.621555602249286521e-01,-4.207177730138685900e-01
-1.349722473793392094e-02,-5.418618459445814217e-01,3.140518753095017379e-02,-2.030916203371682938e-01,-8.373919154651680852e-02,-2.763750135608075142e-01,-2.116481472938907538e-01,-1.914719826276115588e-01
7.384665799954104326e-01,4.515189210775711892e-01,3.026563500835622866e-01,3.646567653786358387e-01,2.197068747265574218e-01,2.935272090902215636e-01,2.815326542144285793e-01,3.006607989704355166e-01
3.436182895684614103e-01,-7.223357261389535822e-01,-1.660213316440691256e-01,-1.630017993336209947e-01,-2.151367150768541403e-01,-2.193626292704996539e-01,-1.827137686135241190e-01,-1.832675111321268591e-01
-8.392175232226385395e-01,-5.710387320448300219e-01,-3.009655757178065216e-01,-3.366148177880021741e-01,-4.008904279198102771e-01,-4.217002314513406125e-01,-4.136072592197230779e-01,-4.308622186348769478e-01
8.125258223941980162e-01,1.087641298690628089e+00,6.311163625606716066e-01,7.864987820303497301e-01,7.148427357659010717e-01,7.275257415220885981e-01,7.313110319598763454e-01,7.490199164019859523e-01
-3.582603910995153795e-02,7.740001111267253986e-01,-5.628589405392117051e-01,-7.827711251883884280e-02,-1.833092618328654444e-01,-2.416747128137355927e-02,-9.348587841692326816e-02,-1.195058989329788879e-01
-2.196718878375119310e-01,7.217689862348117269e-02,5.151671532532994258e-01,1.661603694394182540e-01,1.832432540823490941e-01,1.467664853015285265e-01,1.921010257788748066e-01,1.767708596084417716e-01
-5.297602037670388064e-01,-1.995724099436491095e-03,-6.032003914146709389e-02,-5.187448571338215686e-02,-1.503503223452596349e-01,-1.186168990484197938e-01,-1.189941373762118115e-01,-1.496691381289649292e-01
2.961202770645760540e-01,2.783776368859719463e-01,1.853786720979503921e-01,1.825355878375235774e-01,6.344644284051885463e-02,1.399132274969239753e-01,1.249557656119697768e-01,1.097481414211293888e-01
-1.612857116660091350e-01,1.247705243831011834e-01,6.939143257875555193e-01,3.498606568280995810e-01,4.184750633606738601e-01,3.249135856243346998e-01,3.241822673599525917e-01,3.397117528640288264e-01
6.023020994102643716e-02,1.276136942934674723e+00,5.448656345983576843e-01,5.283567632502279565e-01,5.130399034665796831e-01,5.572801395429820559e-01,5.587087155820271711e-01,5.559103775229989886e-01
7.910319470430469124e-01,-6.936803575292449509e-02,6.004273812640816832e-01,3.263715781649847991e-01,4.684225655138415934e-01,4.597724930095301032e-01,4.088780612318670959e-01,4.201500920724023924e-01
9.965136508764121936e-02,-2.055265671247989423e-01,-6.248520492223298417e-01,-3.174004418631871660e-01,-4.626296026532684680e-01,-3.206409865381720792e-01,-3.825457101298918028e-01,-3.393140125549514718e-01
-7.832532923362370836e-01,-5.498935718934372385e-01,-1.114599536260217072e-01,-4.541449250108962610e-01,-2.903868005793345253e-01,-2.987241402512497701e-01,-3.529880276144418683e-01,-3.205691764189853021e-01
2.598827942484235320e-01,5.239807181141632464e-01,-1.421229941074537151e-01,-6.252948975407729426e-02,3.824231166193511888e-02,1.126900725618466825e-01,5.482639351727346122e-02,7.690995426287912384e-02
-6.800247215784908095e-01,-2.184184055483023579e-01,-1.199783015253742535e-01,-3.266077293912051371e-01,-7.119467168427928705e-02,-1.733353900564636174e-01,-1.989768815937878188e-01,-1.581926700048807977e-01
-9.746816702273214394e-01,-8.324061152389916618e-02,1.962395630313778228e-01,-2.244461698047506837e-01,-3.411649964157881243e-05,-7.546286281372308058e-02,-6.117554662909505114e-02,-3.294606081878615617e-02
-2.453881160028704989e-01,-5.026085709012113600e-01,-5.933054732217638572e-01,-5.215021317641416188e-01,-4.861465043523304219e-01,-4.553902475657264359e-01,-4.694864857833937477e-01,-4.488354512076861980e-01
1.300189187790701945e-02,7.419008129863625678e-01,2.591168124238877879e-01,5.372929479560426547e-01,4.009779274861797749e-01,3.877901361693819604e-01,3.873842777465184017e-01,3.964369496195980780e-01
-2.234627853258508989e-01,2.508868890023177589e-01,2.453607052174858194e-01,1.054542036697300733e-01,6.458758849253648515e-02,3.788396959601013358e-02,6.307609577616331287e-02,7.580748145147875316e-02
2.140937441302039612e-01,-5.245710089189049574e-01,-1.486974190001966456e-01,-7.162921231769273089e-02,-1.906187050233677516e-01,-1.815003646116966629e-01,-1.578672368270118698e-01,-1.875976821295138874e-01
3.577873603482832898e-01,4.605024657878169503e-01,6.613740926701174860e-01,5.992938656813515674e-01,4.183503602711368119e-01,4.288041857889086650e-01,4.751661866301519765e-01,4.567310174315509230e-01
5.150476863060479138e-01,2.203891676639407660e+00,1.331252413300309412e+00,1.266684718228630713e+00,1.285221088638898390e+00,1.389629242550327604e+00,1.304877991157546102e+00,1.322350948057551046e+00
-7.728252145375718030e-01,-5.016097275647025677e-01,-5.437778056615714117e-01,-5.245755392862028188e-01,-3.052244391934026968e-01,-5.382004597869145535e-01,-4.481575792148928539e-01,-4.775606649230540457e-01
-4.719318657894334690e-01,3.178634298011774328e-01,8.921648036841271778e-02,-1.233431238241512740e-01,-7.706526519630385597e-02,3.083817034466020818e-02,-4.191512136905564678e-02,-2.174763928112160433e-02
4.557183990381378363e-02,-3.071922708154659620e-01,6.173723068361463007e-01,3.356882984647385770e-01,1.619185294938962627e-01,1.693602098891494601e-01,1.993419181502788795e-01,1.979468906974282127e-01
-7.925207384327006555e-01,-4.495667608325395470e-01,-1.743135674269284119e-01,-2.537367918668442801e-01,-3.695629041299679507e-01,-3.552408016432141435e-01,-3.381695775372742796e-01,-3.579104333601532684e-01
1.765454240281096876e+00,1.077064929058036746e+00,3.761349783656151580e-01,8.669722471843647194e-01,8.719804203394820874e-01,9.009879742488307031e-01,8.214761706267279529e-01,8.460281163334235632e-01
1.266911149186622731e+00,2.677875652216005209e-01,5.061097794886519896e-01,6.697368077274545861e-01,4.789653182596705916e-01,5.040456727683946259e-01,4.610806542538678499e-01,4.734061683731300985e-01
-2.525681513931603006e-01,-7.561397962807197004e-01,1.730331415078855128e-01,-2.439008616760225401e-01,-1.353636457542661820e-01,-2.294865966933083146e-01,-1.599758182357087777e-01,-2.072223900542111141e-01
1.163163752154959596e+00,5.797891177878709001e-01,1.335363716111205579e-01,4.776996583310224587e-01,3.810105959893580474e-01,4.022620773186775245e-01,4.018508785708335695e-01,3.955655489407216563e-01
1.135173452512480419e-01,3.911117425835863859e-01,7.624571684274785710e-01,3.446283832285400583e-01,6.580551120402985399e-01,3.829162799009153684e-01,4.624050077746549858e-01,4.805510903426112312e-01
2.809918677350326521e-01,-1.762694722998905950e-01,-1.067450853757328649e-01,-6.911111687096538336e-02,-1.085943907592608892e-01,-3.917330308997001020e-02,-5.986679927090198666e-02,-7.413690001307271515e-02
8.995998754332507064e-01,5.999001576343370168e-01,7.277301440448253889e-01,7.360578714580745530e-01,5.982889246717209009e-01,6.069438526012413959e-01,6.437328143166837213e-01,6.310262848010790293e-01
-2.090159396414813242e-02,4.904127397713375913e-02,4.689095718900834764e-01,1.772317924663501520e-01,3.013382236890292942e-01,2.031102109543616863e-01,2.274972714579442945e-01,2.490479573173775552e-01
8.254163489880298465e-01,8.193916378853243199e-01,9.914556193475250190e-01,8.242843754487154673e-01,8.811360200170855750e-01,8.077861120317191279e-01,8.339194432716841021e-01,8.232582945410533704e-01
9.699596499271818939e-02,3.490618773038606237e-01,-1.060781940624928588e-01,2.435783292591129912e-01,-1.437892270858441568e-02,4.519690007342862248e-02,8.739727134183879198e-02,6.980155923431716203e-02
6.241198170521551347e-01,6.262579869075941552e-01,4.012612846356081731e-01,3.547048556933558583e-01,3.989689628927053366e-01,3.929698549110382522e-01,4.069435482317810271e-01,3.966535290349098020e-01
-8.254971967925115450e-01,-5.704204781779633748e-01,-2.695216907718039900e-01,-4.773315264097199861e-01,-4.606811673702656540e-01,-4.435672279976090593e-01,-4.385870894659287256e-01,-4.526840618641063130e-01
-4.710383056183227724e-01,-1.152807133991568950e-01,-6.469561912173318330e-01,-5.980698958592791659e-01,-5.730412320685092098e-01,-4.737764639559545188e-01,-5.138934640669448051e-01,-4.782192087979632023e-01
8.576596232020193833e-01,3.427622793288011005e-01,3.063979815456026046e-01,3.032683462226839488e-01,3.299004165452394943e-01,3.238819284896460871e-01,3.276529486361764443e-01,3.142464996417966838e-01
5.193465142411722857e-01,1.032115776646389094e+00,5.402378940063536916e-01,6.018881098828832155e-01,6.161430699182768311e-01,6.254119028917755063e-01,6.123731656589962435e-01,6.114877972706326270e-01
9.767609854883171905e-02,-3.428846933544463793e-01,-1.358577116759200898e-01,-5.039903261734253459e-02,3.124897023502356402e-02,-3.377694389628087268e-02,1.316830222277221366e-02,-2.494268755763595288e-02
