Sender Account ID,Receiver Account ID,Transaction Amount,Fraud Flag
S_ACC324,S_ACC76,93.72500830140682,False
S_ACC42,S_ACC330,105.34511609966751,False
S_ACC5,S_ACC363,54.15040970435921,False
S_ACC381,S_ACC662,257.43956856874473,False
S_ACC954,S_ACC805,479.07223746259217,False
S_ACC647,S_ACC663,2.6222717104153355,False
S_ACC198,S_ACC229,128.12440501253946,False
S_ACC3,S_ACC387,12.405217805975239,False
S_ACC844,S_ACC343,97.83046648933414,False
S_ACC837,S_ACC59,128.23707614283882,False
S_ACC787,S_ACC865,190.76183359687693,False
S_ACC7,S_ACC583,1311.0158821075245,False
S_ACC674,S_ACC735,323.4567951746906,False
S_ACC637,S_ACC191,121.29077266773334,False
S_ACC776,S_ACC509,188.02233581496984,False
S_ACC846,S_ACC420,584.5501544691348,False
S_ACC329,S_ACC781,668.3841581538289,False
S_ACC762,S_ACC650,73.22885416676105,False
S_ACC728,S_ACC676,28.59271521430301,False
S_ACC710,S_ACC464,203.44469169268277,False
S_ACC782,S_ACC254,75.41047874115986,False
S_ACC731,S_ACC447,61.39326898610027,False
S_ACC735,S_ACC949,192.7138767747728,False
S_ACC685,S_ACC395,131.8223071698017,False
S_ACC77,S_ACC241,266.87573411866566,False
S_ACC525,S_ACC701,112.54275724583304,False
S_ACC922,S_ACC892,683.5539325426448,False
S_ACC69,S_ACC279,205.37131921813793,False
S_ACC382,S_ACC676,85.37225365469924,False
S_ACC959,S_ACC979,83.56724343899337,False
S_ACC356,S_ACC696,68.48077742858153,False
S_ACC855,S_ACC863,63.42893534457414,False
S_ACC246,S_ACC98,49.24995749525361,False
S_ACC483,S_ACC518,701.3907049911373,False
S_ACC795,S_ACC516,37.0487218877207,False
S_ACC10,S_ACC923,395.9913984295733,False
S_ACC259,S_ACC601,61.67916920641223,False
S_ACC139,S_ACC432,93.74390887066522,False
S_ACC962,S_ACC738,189.20578004956224,False
S_ACC927,S_ACC597,582.9471143747769,False
S_ACC725,S_ACC817,48.48606774019855,False
S_ACC857,S_ACC482,121.77272571121158,False
S_ACC569,S_ACC775,45.12940705341596,False
S_ACC996,S_ACC796,240.23002759006178,False
S_ACC532,S_ACC730,474.67247848796916,False
S_ACC378,S_ACC141,36.51934242191569,False
S_ACC436,S_ACC546,173.83528761539316,False
S_ACC376,S_ACC189,485.6129723129707,False
S_ACC156,S_ACC460,716.6408468954753,False
S_ACC466,S_ACC188,591.3429395371304,False
S_ACC303,S_ACC479,198.50403539495406,False
S_ACC335,S_ACC165,24.260313503963438,False
S_ACC780,S_ACC168,604.1050643428612,False
S_ACC870,S_ACC960,62.25733097253183,False
S_ACC262,S_ACC357,2.0716245308571373,False
S_ACC296,S_ACC768,20.869762008543617,False
S_ACC782,S_ACC766,738.5585068543912,False
S_ACC931,S_ACC742,71.45724800152693,False
S_ACC722,S_ACC215,172.5571342108668,False
S_ACC566,S_ACC532,77.93468023087216,False
S_ACC408,S_ACC189,5.32462205911912,False
S_ACC848,S_ACC341,60.56303575388079,False
S_ACC294,S_ACC962,17.69025996682732,False
S_ACC936,S_ACC918,175.9029652343319,False
S_ACC542,S_ACC849,31.444938044359912,False
S_ACC45,S_ACC813,356.8629546115323,False
S_ACC125,S_ACC148,23.275758279613946,False
S_ACC301,S_ACC936,61.90215477658032,False
S_ACC590,S_ACC657,71.76762879681608,False
S_ACC806,S_ACC866,6.349080926693499,False
S_ACC117,S_ACC588,83.7228028739968,False
S_ACC498,S_ACC9,5.997932982144002,False
S_ACC547,S_ACC540,71.81259195664302,False
S_ACC902,S_ACC508,309.8481814037739,False
S_ACC68,S_ACC557,191.67916550313657,False
S_ACC901,S_ACC792,315.2049420714595,False
S_ACC142,S_ACC115,76.17450663017422,False
S_ACC922,S_ACC536,73.59574209769906,False
S_ACC351,S_ACC813,127.08463666478644,False
S_ACC849,S_ACC981,796.4966973406763,False
S_ACC529,S_ACC790,52.7800006264195,False
S_ACC101,S_ACC472,34.19626706929111,False
S_ACC407,S_ACC337,149.8169218623216,False
S_ACC893,S_ACC5,12.237777569859123,False
S_ACC260,S_ACC745,111.73526203784236,False
S_ACC836,S_ACC762,39.84723586928453,False
S_ACC113,S_ACC400,108.58443143359166,False
S_ACC566,S_ACC600,88.23279092876598,False
S_ACC550,S_ACC911,56.14237631798365,False
S_ACC578,S_ACC434,138.6608418026818,False
S_ACC565,S_ACC359,99.37541424114154,False
S_ACC154,S_ACC601,95.15456309500611,False
S_ACC730,S_ACC631,69.21209703861228,False
S_ACC571,S_ACC78,56.248676159447356,False
S_ACC65,S_ACC433,86.41081864835517,False
S_ACC984,S_ACC913,38.96600137183,True
S_ACC488,S_ACC945,64.61010949582075,False
S_ACC883,S_ACC51,168.0012751318557,False
S_ACC142,S_ACC223,233.62917011516728,False
S_ACC840,S_ACC816,410.2377159712616,False
S_ACC919,S_ACC484,537.9089091589096,False
S_ACC961,S_ACC193,72.54713749020596,False
S_ACC643,S_ACC367,48.6826616416756,False
S_ACC382,S_ACC316,85.54170622663679,False
S_ACC395,S_ACC561,25.35613793783813,False
S_ACC171,S_ACC79,446.8171369735804,False
S_ACC887,S_ACC910,739.0563463369979,False
S_ACC680,S_ACC551,7.2143418355234346,False
S_ACC652,S_ACC490,401.79185679117506,False
S_ACC785,S_ACC292,430.9178339008719,False
S_ACC547,S_ACC606,9.245940345659474,False
S_ACC424,S_ACC508,70.11632408821535,False
S_ACC868,S_ACC815,135.2526793703529,False
S_ACC703,S_ACC820,46.35329765902366,False
S_ACC807,S_ACC508,49.29400712684284,False
S_ACC193,S_ACC366,111.25041001018663,False
S_ACC829,S_ACC61,448.1759006985461,False
S_ACC575,S_ACC810,98.06999891962154,False
S_ACC148,S_ACC984,284.48154375870274,False
S_ACC438,S_ACC234,14.085032886543747,False
S_ACC303,S_ACC830,263.98168368483306,False
S_ACC921,S_ACC860,324.2372926961297,False
S_ACC349,S_ACC592,548.759007960911,False
S_ACC54,S_ACC231,298.393067320027,False
S_ACC892,S_ACC419,89.31062114688753,False
S_ACC423,S_ACC142,53.31668149440824,False
S_ACC363,S_ACC492,24.74614221622981,False
S_ACC766,S_ACC930,69.45763493227716,False
S_ACC202,S_ACC894,559.5571523317783,False
S_ACC482,S_ACC181,171.9648722094889,False
S_ACC524,S_ACC766,11.350949423252736,False
S_ACC174,S_ACC116,0.3210529892006787,False
S_ACC905,S_ACC795,88.28940834914879,False
S_ACC482,S_ACC764,26.996072424680634,False
S_ACC27,S_ACC491,63.68780535666077,False
S_ACC27,S_ACC862,144.24676540526877,False
S_ACC190,S_ACC736,150.25992193627587,False
S_ACC776,S_ACC747,28.4068838640094,False
S_ACC226,S_ACC167,462.2547117202275,False
S_ACC699,S_ACC495,16.94178942678385,False
S_ACC816,S_ACC710,19.499972060913713,False
S_ACC340,S_ACC921,112.08618561589961,False
S_ACC670,S_ACC897,158.26692227150585,False
S_ACC805,S_ACC51,81.59038348137535,False
S_ACC821,S_ACC418,582.1864528967393,False
S_ACC192,S_ACC608,46.7371383062505,False
S_ACC106,S_ACC793,234.40746538351007,False
S_ACC689,S_ACC639,111.64964662068064,False
S_ACC996,S_ACC203,295.0364749794536,False
S_ACC442,S_ACC445,21.397185508922444,False
S_ACC580,S_ACC659,191.0088714915869,False
S_ACC864,S_ACC332,208.85953891615335,False
S_ACC259,S_ACC644,256.32660208308215,False
S_ACC962,S_ACC250,230.71424153997708,False
S_ACC781,S_ACC91,33.94690895786484,False
S_ACC410,S_ACC514,54.52910785899627,False
S_ACC179,S_ACC376,79.42385760802902,False
S_ACC908,S_ACC934,679.2208133835131,False
S_ACC703,S_ACC858,293.44128308379186,False
S_ACC342,S_ACC302,639.3919357276992,False
S_ACC857,S_ACC723,561.8354884169412,False
S_ACC943,S_ACC805,113.92728248680972,False
S_ACC62,S_ACC83,65.02147694915092,False
S_ACC60,S_ACC643,275.0352679165698,False
S_ACC82,S_ACC551,247.18717729819804,False
S_ACC407,S_ACC987,251.29404532863902,True
S_ACC936,S_ACC704,374.5455185799862,False
S_ACC993,S_ACC914,591.5890531673184,False
S_ACC315,S_ACC1,609.0470176630193,False
S_ACC632,S_ACC311,281.11285561605285,False
S_ACC701,S_ACC904,78.03626750079049,False
S_ACC193,S_ACC853,13.504780053297402,False
S_ACC84,S_ACC108,360.63913569433043,False
S_ACC589,S_ACC380,61.36619870194823,False
S_ACC553,S_ACC501,119.56820722187342,False
S_ACC358,S_ACC318,131.9984511072607,False
S_ACC63,S_ACC892,43.79798385229739,False
S_ACC306,S_ACC897,619.4496691174548,False
S_ACC767,S_ACC322,870.4505026764449,False
S_ACC671,S_ACC231,175.63817806068818,False
S_ACC789,S_ACC810,23.366619984003613,False
S_ACC697,S_ACC918,5.220475479116766,False
S_ACC100,S_ACC60,140.44341208418803,False
S_ACC425,S_ACC268,141.92946282791593,False
S_ACC608,S_ACC857,88.35813690794798,False
S_ACC602,S_ACC629,301.63075458988504,False
S_ACC234,S_ACC995,20.458051487834673,False
S_ACC414,S_ACC167,34.33047220734412,False
S_ACC957,S_ACC333,453.6178962578322,False
S_ACC604,S_ACC273,263.43575758866376,False
S_ACC53,S_ACC74,107.2326449610173,False
S_ACC472,S_ACC704,14.014433951867487,False
S_ACC917,S_ACC292,228.7144269580357,False
S_ACC574,S_ACC621,67.0430575429246,False
S_ACC64,S_ACC982,23.729637652171863,False
S_ACC602,S_ACC980,256.1211442480998,False
S_ACC509,S_ACC220,310.6917766559248,False
S_ACC34,S_ACC587,94.62255733486481,False
S_ACC164,S_ACC662,69.88378685071723,False
S_ACC732,S_ACC107,149.74900498711276,False
S_ACC293,S_ACC281,619.5405479144101,False
S_ACC137,S_ACC298,13.518115742885264,False
S_ACC397,S_ACC728,9.072516221102232,False
S_ACC557,S_ACC982,192.32520289277932,False
S_ACC829,S_ACC200,134.0548744936386,False
S_ACC538,S_ACC157,391.5855106788309,False
S_ACC23,S_ACC349,434.80010953105744,False
S_ACC273,S_ACC199,66.0292125003791,False
S_ACC767,S_ACC799,419.0407106862422,False
S_ACC805,S_ACC548,120.06573117765001,False
S_ACC134,S_ACC262,454.3006377735642,False
S_ACC282,S_ACC722,320.8196222218631,False
S_ACC337,S_ACC805,163.07905975059606,False
S_ACC759,S_ACC758,572.8220581327987,False
S_ACC448,S_ACC681,55.42318873030414,False
S_ACC808,S_ACC628,67.17972530278543,False
S_ACC677,S_ACC968,229.9287860760091,False
S_ACC491,S_ACC966,179.22885971431555,False
S_ACC423,S_ACC94,161.24735371159576,False
S_ACC755,S_ACC341,56.117497601361556,False
S_ACC717,S_ACC447,202.86398137200572,False
S_ACC26,S_ACC603,555.2816710299282,False
S_ACC348,S_ACC88,55.96149773336108,False
S_ACC149,S_ACC211,408.63263870105965,False
S_ACC384,S_ACC577,74.41774938596436,False
S_ACC439,S_ACC711,478.7204976971216,False
S_ACC449,S_ACC286,15.880460288504263,False
S_ACC571,S_ACC722,24.188890859314753,False
S_ACC486,S_ACC672,42.27233987726753,False
S_ACC844,S_ACC689,1.0772365981815923,False
S_ACC219,S_ACC580,316.86925580412304,False
S_ACC310,S_ACC556,164.6708748940088,True
S_ACC934,S_ACC564,129.39245298744348,False
S_ACC669,S_ACC564,85.0141293906956,False
S_ACC578,S_ACC964,348.5064124326487,False
S_ACC377,S_ACC539,85.86378078278769,False
S_ACC927,S_ACC714,7.673485696494074,False
S_ACC700,S_ACC687,76.20162978416258,False
S_ACC724,S_ACC441,372.86283548237896,False
S_ACC170,S_ACC156,98.48913113501959,False
S_ACC16,S_ACC177,86.48046418157514,False
